Map_ID,Greedy AI,Time-Expanded Min-Cut,Heuristic Weight AI (I:1 M:1 C:1),Heuristic Weight AI (I:2 M:1 C:1),Heuristic Weight AI (I:1 M:2 C:1),Heuristic Weight AI (I:1 M:1 C:2),Look-2 (P:1 I:1 Place wall:Passive),Look-2 (P:1 I:1 Place wall:Active),Look-2 (P:2 I:1 Place wall:Passive),Look-2 (P:2 I:1 Place wall:Active),Look-2 (P:3 I:1 Place wall:Passive),Look-2 (P:3 I:1 Place wall:Active),Look-2 (P:1 I:2 Place wall:Passive),Look-2 (P:1 I:2 Place wall:Active),Look-2 (P:1 I:3 Place wall:Passive),Look-2 (P:1 I:3 Place wall:Active),Look-3 (P:1 I:1 Place wall:Passive),Look-3 (P:1 I:1 Place wall:Active),Look-3 (P:2 I:1 Place wall:Passive),Look-3 (P:2 I:1 Place wall:Active),Look-3 (P:3 I:1 Place wall:Passive),Look-3 (P:3 I:1 Place wall:Active),Look-3 (P:1 I:2 Place wall:Passive),Look-3 (P:1 I:2 Place wall:Active),Look-3 (P:1 I:3 Place wall:Passive),Look-3 (P:1 I:3 Place wall:Active)
Map_225,10,70,11,10,11,10,10,11,10,11,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Map_226,601,365,25,25,25,125,24,26,24,26,24,26,26,26,26,26,24,24,24,24,24,24,24,26,24,26
Map_227,9,263,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_228,278,193,18,18,18,21,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
Map_229,7,49,7,7,7,11,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_230,618,309,38,38,38,41,38,38,38,38,38,38,38,38,38,38,38,36,38,36,38,36,38,36,38,36
Map_231,289,411,26,26,26,46,26,26,26,26,26,26,26,26,26,26,56,26,56,26,56,26,74,26,74,26
Map_232,8,424,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_233,385,86,31,30,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
Map_234,556,160,65,59,73,78,61,56,61,56,61,56,60,64,140,140,21,23,21,23,21,23,21,23,21,23
Map_235,389,504,33,33,76,33,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
Map_236,11,281,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_237,589,111,89,102,564,105,58,90,58,90,58,90,58,90,58,90,217,82,230,70,114,75,115,58,115,58
Map_238,11,222,9,9,11,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_239,188,334,9,9,9,12,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_240,18,267,13,13,13,23,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
Map_241,141,145,75,74,85,89,56,72,56,72,56,72,73,72,73,72,53,72,53,72,53,72,53,72,53,72
Map_242,92,190,75,138,123,62,109,29,109,29,109,29,109,29,109,29,66,29,66,29,66,29,66,29,66,29
Map_243,452,251,32,32,31,41,42,42,42,42,42,42,42,42,42,42,30,22,30,22,30,22,29,22,29,22
Map_244,12,511,7,7,7,7,7,12,7,12,7,12,7,12,7,12,7,7,7,7,7,7,7,7,7,7
Map_245,623,238,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
Map_246,23,108,18,18,24,24,23,17,23,17,23,17,23,17,23,17,22,17,22,17,22,17,21,17,21,17
Map_247,38,211,21,21,21,21,21,21,21,21,21,21,21,21,21,21,25,25,25,25,25,25,21,25,21,25
Map_248,638,336,525,172,525,194,67,136,67,136,67,136,89,136,89,136,27,27,27,27,27,27,27,26,27,26
Map_249,387,236,50,50,28,58,50,26,50,23,50,23,50,26,50,26,51,23,43,23,43,23,51,23,50,23
Map_250,15,28,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,17,12,17,12,12,12,12,12
Map_251,575,346,31,31,32,58,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
Map_252,28,173,18,18,16,18,18,16,18,16,18,16,16,16,16,16,18,16,18,16,18,16,19,16,19,16
Map_253,567,189,109,109,157,127,28,26,28,26,28,26,28,26,28,26,27,26,31,26,31,26,27,26,27,26
Map_254,205,145,15,15,15,15,15,12,15,12,15,12,15,12,15,12,16,12,16,12,16,12,15,12,15,12
Map_255,104,198,26,26,26,27,26,26,26,26,26,26,26,25,25,25,23,18,23,18,23,18,19,18,19,18
Map_256,588,340,185,243,241,327,36,26,36,26,36,26,24,26,24,26,26,24,26,24,26,24,26,24,26,24
Map_257,17,108,15,15,15,15,15,15,15,15,15,15,15,15,15,15,23,15,23,15,23,15,23,15,23,15
Map_258,626,348,120,108,78,133,108,108,109,108,109,108,153,153,153,153,68,83,68,83,68,83,68,83,83,83
Map_259,20,364,36,36,40,22,21,31,21,31,21,31,21,30,21,30,22,21,22,21,22,21,21,30,21,30
Map_260,478,265,37,37,37,54,37,37,37,37,37,37,37,37,37,37,37,37,38,37,46,37,37,37,37,37
Map_261,105,218,28,28,28,30,28,28,28,28,28,28,28,28,28,28,28,28,28,23,28,23,28,28,28,28
Map_262,575,220,27,23,40,27,26,23,26,23,26,23,23,23,23,23,26,23,23,23,23,23,26,22,26,22
Map_263,70,323,35,35,35,59,35,35,35,35,35,35,35,35,35,35,28,26,28,26,28,26,28,26,26,26
Map_264,132,173,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,25,24,25,24
Map_265,35,106,39,36,39,48,35,35,35,35,35,35,35,35,35,35,28,26,28,26,28,26,28,26,28,26
Map_266,579,143,121,590,494,197,51,50,51,50,51,50,51,50,51,50,52,50,52,50,52,50,52,50,52,50
Map_267,38,124,27,27,27,40,24,19,24,19,24,19,19,19,19,19,23,19,23,19,23,19,23,19,23,19
Map_268,10,207,9,9,9,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_269,179,99,29,29,29,39,62,29,62,29,62,29,62,29,62,29,65,29,65,29,65,29,65,29,65,29
Map_270,7,158,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_271,56,199,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
Map_272,140,385,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Map_273,541,484,27,27,26,27,26,26,26,26,26,26,26,26,26,26,23,23,23,23,23,23,26,23,26,23
Map_274,14,85,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Map_275,28,47,35,35,35,25,17,17,17,17,17,17,17,17,17,17,19,17,19,17,19,17,18,17,18,17
Map_276,622,111,33,33,33,69,33,33,33,33,33,33,33,33,33,33,60,60,60,60,60,60,60,60,60,63
Map_277,6,51,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_278,412,437,116,109,325,84,109,109,109,109,109,109,109,109,109,109,71,96,80,95,80,95,71,70,84,70
Map_279,51,60,44,44,44,49,34,25,34,25,34,25,25,25,25,25,34,22,35,22,35,22,34,22,34,22
Map_280,22,133,17,17,18,20,17,17,17,17,17,17,17,17,17,17,15,15,15,15,15,15,17,17,17,17
Map_281,17,100,17,17,17,74,33,17,33,17,33,17,33,17,33,17,29,17,29,17,29,17,29,17,27,17
Map_282,9,160,10,10,10,42,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9
Map_283,478,295,354,342,444,434,278,273,298,273,298,273,296,296,287,287,114,133,95,133,95,152,114,133,211,164
Map_284,605,263,120,75,122,43,47,47,47,47,47,47,46,47,46,47,55,41,48,41,48,41,42,41,44,47
Map_285,32,396,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_286,38,158,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_287,378,66,32,32,32,19,19,19,19,19,19,19,19,19,19,19,21,19,21,19,21,19,20,20,20,20
Map_288,231,306,16,16,16,17,16,17,16,17,16,17,16,17,16,17,16,16,16,16,16,16,16,16,16,16
Map_289,616,298,46,44,56,49,30,30,30,30,30,30,30,30,30,30,38,30,38,30,38,30,38,30,38,30
Map_290,38,306,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
Map_291,11,32,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_292,577,209,82,82,82,598,82,84,82,84,82,84,82,83,82,83,59,84,59,84,59,84,59,81,59,81
Map_293,8,84,9,8,9,9,9,8,9,8,9,8,8,8,8,8,9,8,9,8,9,8,9,8,8,8
Map_294,12,379,17,17,17,31,12,12,12,12,12,12,12,12,12,12,13,12,13,12,13,12,12,12,12,12
Map_295,129,134,13,13,13,20,13,13,13,13,13,13,13,13,13,13,15,13,15,13,15,13,15,13,13,13
Map_296,214,120,74,74,74,97,40,53,40,53,40,53,53,53,53,53,40,54,40,54,40,54,40,53,40,53
Map_297,529,193,41,40,41,53,41,41,41,41,41,41,40,40,40,40,45,40,45,40,45,40,41,40,41,40
Map_298,14,120,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Map_299,10,51,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,12,10,12,10,12,10,12,10
Map_300,16,240,13,13,13,18,13,13,13,13,13,13,13,13,13,13,13,13,13,13,18,13,13,13,13,13
Map_301,38,131,34,34,33,113,33,18,33,18,33,18,33,18,33,18,18,18,18,18,18,18,18,18,18,18
Map_302,6,227,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_303,589,519,92,92,220,110,85,85,85,85,85,85,85,85,85,85,90,51,65,51,65,51,85,51,85,51
Map_304,7,71,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_305,265,303,171,211,171,238,51,51,51,51,51,51,51,51,51,51,42,36,45,35,45,35,40,36,40,36
Map_306,340,235,110,102,129,226,121,112,121,112,121,112,121,112,121,112,53,53,53,48,53,48,53,55,53,55
Map_307,36,307,427,142,427,49,35,35,35,35,35,35,35,35,35,35,28,35,26,26,26,26,28,35,28,35
Map_308,69,211,29,29,23,29,23,20,23,20,23,20,23,20,23,20,19,20,19,20,19,20,19,20,19,20
Map_309,561,344,41,41,41,40,32,30,32,30,32,30,32,30,32,30,30,20,30,20,30,20,30,20,30,20
Map_310,9,13,9,9,9,11,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_311,286,272,141,147,434,233,30,29,30,29,30,29,29,29,29,29,28,30,28,30,28,30,28,32,28,32
Map_312,619,160,17,17,18,17,17,17,17,17,17,17,17,17,17,17,17,17,19,17,19,17,17,17,17,17
Map_313,515,423,292,292,283,113,131,64,131,64,131,64,109,64,109,64,100,97,100,96,100,96,132,97,132,97
Map_314,471,99,133,133,133,188,111,77,111,77,111,77,101,101,101,101,42,50,44,31,44,31,42,50,42,50
Map_315,18,66,18,18,18,58,18,18,18,18,18,18,18,18,18,18,17,18,17,18,17,18,16,18,16,18
Map_316,266,203,262,419,160,28,28,28,28,28,28,28,28,28,28,28,28,29,28,29,28,29,28,29,28,50
Map_317,70,101,42,42,42,86,32,32,32,32,32,32,32,32,32,32,32,31,32,31,32,31,32,32,32,32
Map_318,531,541,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
Map_319,302,128,58,57,69,54,53,53,53,53,53,53,53,53,53,53,70,75,73,75,73,75,53,53,53,53
Map_320,617,175,53,53,65,34,24,24,24,24,24,24,29,29,29,29,21,21,21,21,21,21,21,21,21,21
Map_321,57,63,89,20,89,50,20,19,20,19,20,19,19,19,19,19,17,20,17,17,17,17,17,19,17,19
Map_322,538,176,37,37,35,46,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
Map_323,7,199,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_324,279,389,41,41,41,70,41,41,41,41,41,41,41,41,41,41,33,41,33,33,33,33,41,41,41,41
Map_325,432,371,18,18,18,18,18,18,18,18,18,18,18,18,18,18,21,18,21,18,21,18,18,18,18,18
Map_326,21,51,20,20,21,19,19,12,19,12,19,12,19,12,19,12,19,12,19,12,19,12,19,12,19,12
Map_327,597,197,26,26,26,250,34,35,34,35,34,35,34,35,34,35,26,25,26,25,26,25,26,25,26,25
Map_328,643,274,190,190,190,523,124,124,124,124,124,124,124,124,124,124,166,134,150,118,150,118,186,134,158,134
Map_329,20,42,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
Map_330,8,167,8,8,8,14,8,8,8,8,8,8,8,8,8,8,10,8,10,8,10,8,8,8,8,8
Map_331,6,18,6,6,6,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_332,63,536,31,31,31,33,31,41,31,41,31,41,31,43,33,43,31,40,31,40,31,40,31,40,31,40
Map_333,559,212,167,167,272,304,67,115,67,115,67,115,67,115,115,115,136,116,124,116,124,116,100,115,100,115
Map_334,590,262,500,42,493,29,29,29,29,29,29,29,29,29,29,29,35,29,35,29,35,29,35,29,35,29
Map_335,97,138,62,86,62,147,62,86,62,86,62,86,62,86,86,86,36,36,36,36,36,36,36,36,36,36
Map_336,12,183,9,9,9,12,9,9,9,9,9,9,9,9,9,9,12,9,12,9,12,9,9,9,9,9
Map_337,223,97,58,52,16,58,65,53,72,53,72,53,53,53,80,84,16,16,40,16,40,16,16,16,16,16
Map_338,282,229,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
Map_339,447,260,104,108,108,92,101,72,101,55,101,55,108,72,108,72,104,51,104,51,104,51,117,55,116,55
Map_340,98,340,53,53,53,87,72,70,72,70,72,70,72,70,72,70,51,28,51,28,51,28,51,30,65,30
Map_341,556,222,507,555,547,78,59,55,59,55,59,55,59,55,59,55,92,55,92,55,92,55,92,55,92,55
Map_342,513,271,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
Map_343,66,91,32,32,32,34,24,31,24,31,24,31,24,31,24,31,24,24,24,24,24,24,24,29,24,29
Map_344,37,331,22,22,22,37,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
Map_345,12,430,20,20,20,22,16,12,16,12,16,12,12,12,12,12,16,12,16,12,16,12,16,12,16,12
Map_346,456,127,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
Map_347,50,210,20,20,20,86,55,88,55,88,55,88,55,88,55,88,55,18,55,18,55,18,55,18,55,18
Map_348,153,101,66,64,64,111,61,64,61,64,61,64,61,64,61,64,28,27,28,27,28,27,28,27,28,27
Map_349,329,178,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
Map_350,26,216,15,15,20,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
Map_351,8,27,8,8,8,14,9,8,9,8,9,8,9,8,9,8,9,8,12,8,12,8,9,8,9,8
Map_352,501,542,145,145,145,346,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
Map_353,525,187,64,64,65,59,80,93,80,93,80,93,93,93,93,93,80,80,88,80,88,80,80,80,80,93
Map_354,45,150,40,35,49,25,19,35,19,35,19,35,19,35,19,35,19,19,19,19,19,19,19,19,19,19
Map_355,7,65,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,6,7,6,7,6,7,6
Map_356,595,170,69,69,69,43,31,37,31,37,31,37,31,37,31,37,31,31,31,31,31,31,31,31,31,31
Map_357,114,214,34,34,33,33,34,28,34,28,34,28,34,30,34,30,28,28,28,28,28,28,28,28,30,28
Map_358,567,376,100,146,163,134,264,451,264,451,264,451,534,146,467,146,57,55,57,55,57,55,57,55,57,55
Map_359,8,22,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_360,396,388,20,20,20,20,16,20,16,20,16,20,16,20,16,20,16,16,16,16,16,16,16,16,16,16
Map_361,12,203,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,10,7,10,7,7,7,7,7
Map_362,26,114,23,23,23,23,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
Map_363,632,212,123,108,51,109,51,51,51,51,51,51,91,91,91,91,52,51,52,51,52,51,51,51,51,51
Map_364,9,248,9,9,9,11,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_365,29,51,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
Map_366,157,46,25,25,25,23,22,26,22,26,22,26,22,26,22,26,23,23,23,23,23,23,22,23,22,23
Map_367,589,357,68,68,68,69,65,61,65,61,65,61,65,61,65,61,144,61,144,61,149,61,194,61,194,61
Map_368,37,68,21,21,21,21,21,21,21,21,21,21,21,21,21,21,19,20,19,21,19,21,19,20,19,20
Map_369,586,107,520,514,351,28,28,28,28,28,28,28,28,28,28,28,21,21,21,21,21,21,21,21,21,21
Map_370,28,233,12,12,12,13,12,12,12,12,12,12,12,12,12,12,16,12,15,12,15,12,16,12,12,12
Map_371,579,313,451,418,469,491,409,281,409,281,409,281,417,430,430,430,136,273,224,176,224,176,136,202,134,240
Map_372,471,257,34,34,34,56,34,34,34,34,34,34,34,34,34,34,25,18,25,18,25,18,18,18,18,18
Map_373,94,436,34,34,34,36,34,34,34,34,34,34,34,34,34,34,34,35,34,35,34,35,34,34,34,34
Map_374,7,15,8,7,8,8,7,7,7,7,7,7,7,7,7,7,8,7,8,7,8,7,7,7,7,7
Map_375,144,91,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,26,23,23,23,23,23
Map_376,59,72,24,24,43,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
Map_377,110,237,40,40,40,46,30,29,30,29,30,29,29,29,29,29,30,29,30,29,30,29,30,29,30,29
Map_378,519,155,18,18,18,21,18,18,18,18,18,18,18,18,18,18,30,18,30,18,30,18,18,18,18,18
Map_379,598,162,68,68,68,83,66,77,66,77,66,77,66,79,66,79,20,20,20,20,20,20,20,20,20,20
Map_380,490,216,113,78,113,204,150,66,150,66,150,66,78,43,78,43,61,61,61,61,61,61,61,66,66,66
Map_381,580,179,157,194,195,404,161,142,161,142,161,142,205,205,205,205,82,92,154,82,154,82,108,92,95,95
Map_382,16,19,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Map_383,113,151,44,44,44,44,38,43,38,43,38,43,37,46,37,46,38,35,38,35,38,35,38,35,38,35
Map_384,159,449,24,24,45,43,24,37,24,37,24,37,24,37,24,37,24,27,24,27,24,27,24,28,24,28
Map_385,11,20,12,12,9,14,12,9,12,9,12,9,12,9,12,9,12,9,12,9,12,9,12,9,12,9
Map_386,591,535,115,91,212,110,101,91,101,91,101,91,91,91,91,91,101,43,101,43,101,43,101,56,101,56
Map_387,604,409,47,47,47,47,72,23,72,23,72,23,72,23,75,23,37,23,37,23,37,23,37,23,37,23
Map_388,15,265,11,11,13,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_389,32,148,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
Map_390,33,317,18,18,18,20,18,12,18,12,18,12,18,12,18,12,18,12,18,12,18,12,18,12,18,12
Map_391,9,78,9,9,9,10,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9
Map_392,15,400,25,15,26,22,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
Map_393,585,323,236,358,272,281,86,65,86,65,86,65,86,65,86,65,75,65,70,65,73,65,75,65,75,65
Map_394,8,411,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_395,513,128,22,21,21,22,21,21,21,21,21,21,21,21,21,21,20,20,20,20,20,20,20,20,20,21
Map_396,28,596,25,25,25,42,25,25,25,25,25,25,25,25,25,25,31,25,31,25,31,25,32,25,25,25
Map_397,14,169,12,12,12,15,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Map_398,581,264,133,83,133,475,83,83,83,83,83,83,83,83,83,83,60,67,60,67,60,67,67,67,67,67
Map_399,248,333,38,36,36,29,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
Map_400,14,351,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,11,12,11,12,11,11,11,11,11
Map_401,348,448,22,22,22,53,22,22,22,22,22,22,22,22,22,22,25,22,25,22,25,22,25,22,25,22
Map_402,15,265,13,13,13,16,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
Map_403,19,233,18,18,18,35,16,15,16,15,16,15,16,15,16,15,16,15,18,15,18,15,16,15,16,15
Map_404,217,607,75,75,80,122,45,45,45,45,45,45,45,45,45,45,48,45,54,45,54,45,47,45,45,45
Map_405,21,211,15,15,15,20,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
Map_406,13,246,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,13,12,13,13,13,13,13
Map_407,584,338,30,30,20,30,30,30,30,30,30,30,30,30,30,30,41,30,41,30,41,30,41,30,41,30
Map_408,49,137,26,26,26,41,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
Map_409,13,95,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_410,630,276,64,23,108,99,18,17,18,17,18,17,18,17,17,17,17,16,40,16,40,16,17,16,17,16
Map_411,80,385,55,52,34,37,37,39,37,39,37,39,37,39,37,39,18,16,18,16,18,16,16,16,16,16
Map_412,318,311,33,33,29,41,33,33,33,33,33,33,33,33,33,33,33,31,33,31,33,31,33,31,33,31
Map_413,73,507,51,51,54,55,52,56,52,54,52,54,51,56,51,56,53,39,50,39,52,39,53,39,52,39
Map_414,139,201,68,49,51,89,38,36,38,36,38,36,36,36,36,36,36,31,36,31,36,31,36,31,36,31
Map_415,475,190,49,49,49,49,49,107,49,107,49,107,49,109,49,109,58,55,58,44,58,44,49,55,49,55
Map_416,12,91,12,12,12,15,11,12,11,12,11,12,11,12,11,12,13,12,13,12,13,12,11,12,11,12
Map_417,313,142,26,26,26,45,29,26,29,26,29,26,29,26,29,26,29,26,29,26,29,26,29,26,29,26
Map_418,583,620,247,231,251,224,339,104,339,104,339,104,461,104,383,108,99,74,99,103,99,103,100,74,100,74
Map_419,43,473,51,51,66,160,20,20,20,20,20,20,20,20,20,20,21,20,21,21,21,21,21,20,21,20
Map_420,162,240,12,12,12,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Map_421,12,401,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_422,28,223,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
Map_423,214,530,68,33,100,148,33,31,33,31,33,31,31,31,62,180,33,31,33,31,33,31,33,31,33,31
Map_424,12,323,12,12,12,28,12,12,12,12,12,12,12,12,12,12,12,12,22,12,22,12,12,12,12,12
Map_425,27,218,22,22,22,22,27,27,27,27,27,27,27,27,27,27,20,20,20,20,20,20,20,20,20,20
Map_426,14,58,14,8,14,11,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_427,567,377,79,77,77,106,99,48,93,48,93,48,98,65,98,65,61,48,42,48,42,48,49,48,49,48
Map_428,443,320,10,10,10,13,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Map_429,218,346,155,263,263,330,60,62,60,62,60,62,60,62,60,62,52,39,52,39,52,39,43,39,43,39
Map_430,609,246,38,37,35,50,37,36,35,34,35,34,36,36,36,36,35,36,37,36,37,36,35,36,37,36
Map_431,626,288,611,608,603,577,107,113,107,113,107,113,107,113,107,113,219,523,185,545,185,436,219,519,397,574
Map_432,8,144,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_433,532,266,374,372,390,272,144,144,144,44,144,44,144,417,417,417,134,35,119,35,119,35,131,35,131,35
Map_434,15,50,14,14,14,14,19,15,19,15,19,15,19,15,19,15,16,15,16,15,16,15,16,15,16,15
Map_435,13,142,10,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Map_436,51,85,32,32,32,35,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
Map_437,11,56,11,11,11,15,13,13,13,13,13,13,13,13,13,13,13,11,13,11,13,11,13,11,13,11
Map_438,24,93,10,10,10,14,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Map_439,12,32,13,13,24,13,13,12,13,12,13,12,12,12,12,12,15,12,15,12,15,12,15,12,13,12
Map_440,293,298,80,71,80,60,44,46,44,46,44,46,44,46,44,46,41,58,41,37,41,37,41,58,44,58
Map_441,58,64,37,37,41,38,39,39,39,39,39,39,39,39,39,39,29,28,29,28,34,28,29,33,29,33
Map_442,40,46,65,61,65,66,21,21,21,21,21,21,21,21,21,21,22,21,22,21,22,21,22,21,22,21
Map_443,221,301,210,210,129,44,43,42,43,42,43,42,42,42,42,42,34,34,34,34,40,34,34,34,34,34
Map_444,18,50,11,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Map_445,159,214,84,14,44,123,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
Map_446,434,309,33,33,33,76,33,33,33,33,33,33,33,33,33,33,21,21,21,21,21,21,21,21,21,21
Map_447,611,442,261,148,210,169,93,93,93,93,93,93,93,93,93,93,104,90,104,90,104,90,103,93,103,93
Map_448,589,149,100,100,81,339,81,81,81,81,81,81,81,81,81,81,60,60,63,60,63,60,64,62,62,62
Map_449,46,104,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
Map_450,21,280,16,13,16,16,13,13,13,13,13,13,13,13,13,13,16,13,16,13,16,13,13,13,13,13
Map_451,55,280,18,18,14,18,18,14,18,14,18,14,18,14,18,14,18,14,18,14,18,14,18,14,18,14
Map_452,18,422,23,23,23,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
Map_453,608,222,78,78,520,80,77,91,77,91,77,91,76,91,76,91,51,47,53,47,53,47,51,47,51,47
Map_454,275,150,28,28,28,32,28,28,28,28,28,28,28,28,28,28,36,26,36,26,36,26,34,26,34,26
Map_455,41,385,15,15,15,52,15,15,15,15,15,15,15,15,15,37,15,15,15,15,15,15,15,15,15,15
Map_456,406,271,138,94,140,106,124,91,124,91,124,91,111,85,111,85,87,135,83,132,83,132,86,85,86,85
Map_457,405,526,82,43,43,138,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
Map_458,533,168,26,26,26,25,25,26,25,26,25,26,25,28,25,28,24,19,26,19,26,19,24,19,24,19
Map_459,498,47,15,15,15,15,15,15,15,15,15,15,15,15,15,15,12,12,18,12,18,12,12,12,12,12
